字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
班次	[baan1 ci3]order of classes or grades at school; number of runs or flights; generation name
排除萬難	[paai4 ceoi4 maan6 naan4]surmount all difficulties
唞啖氣	[tau2 daam6 hei3]draw a breath
拋媚眼	[paau1 mei6 ngaan5]make eyes at
上電	[soeng5 din6]take drug; take a cigarette break
充電	[cung1 din6]charge a battery; revitalize one's energy
放生電	[fong3 saang1 din6]flirt; coquet
放電	[fong3 din6]discharge electricity; expend pent-up energy
擴闊視野	[kong3 fut3 si6 je5]broaden one's vision
大開眼界	[daai6 hoi1 ngaan5 gaai3]real eye-opener
花絮	[faa1 seoi5]titbits; trivia; sidelights
連鎖效應	[lin4 so2 haau6 jing3]knock-on effect
連鎖反應	[lin4 so2 faan2 jing3]chain reaction
冰山一角	[bing1 saan1 jat1 gok3]tip of the iceberg
厲鬼	[lai6 gwai2]ferocious ghost
老字號	[lou5 zi6 hou6]time-honoured brand; long-established shop
會所	[wui6 so2]club
網約車	[mong5 joek3 ce1]e-hailing taxi
字輩譜	[zi6 bui3 pou2]a record of generation names （see also 班次）
字輩詞	[zi6 bui3 ci4]a record of generation names
