三公消費	[saam1 gung1 siu1 fai3]see 三公經費|三公经费[san1 gong1 jing1 fei4]
三公經費	[saam1 gung1 ging1 fai3]"three public expenditures" of the PRC government, i.e. air travel, food and entertainment, and public vehicles
三分	[saam1 fan1]somewhat/to some degree
三分之一	[saam1 fan1 zi1 jat1]one third
三分熟	[saam1 fan1 suk6]cooked three minutes/rare (of steak)
三包	[saam1 baau1]"three-guarantee service": repair, exchange, refund
三十	[saam1 sap6]thirty/30
三十二位元	[saam1 sap6 ji6 wai6 jyun4]32-bit (computing)
三十八度線	[saam1 sap6 baat3 dou6 sin3]thirty eighth parallel/dividing line agreed at Yalta between US and Soviet zones of influence in Korea, now the DMZ between North and South Korea
三十六字母	[saam1 sap6 luk6 zi6 mou5]thirty six initial consonants of Song phonetic theory
三十六計	[saam1 sap6 luk6 gai3]The Thirty-Six Stratagems, a Chinese essay used to illustrate a series of stratagems used in politics, war, and in civil interaction/all the possible schemes and stratagems
三十而立	[saam1 sap6 ji4 laap6]thirty years old and therefore independent (idiom, from Confucius)
三原	[saam1 jyun4]Sanyuan County in Xianyang 咸陽|咸阳[Xian2 yang2], Shaanxi
三原則	[saam1 jyun4 zak1]the Three Principles (in many contexts)
三原縣	[saam1 jyun4 jyun6]Sanyuan County in Xianyang 咸陽|咸阳[Xian2 yang2], Shaanxi
三叉戟	[saam1 caa1 gik1]trident
三叉神經	[saam1 caa1 san4 ging1]trigeminal nerve
三反	[saam1 faan2]"Three Anti" campaign (anti-corruption, anti-waste, anti-bureaucracy), early PRC purge of 1951-52
三反運動	[saam1 faan2 wan6 dung6]"Three Anti" campaign (anti-corruption, anti-waste, anti-bureaucracy), early PRC purge of 1951-52
三句話不離本行	[saam1 geoi3 waa6 bat1 lei4 bun2 hang4]to talk shop all the time (idiom)
三台	[saam1 toi4]Santai county in Mianyang 綿陽|绵阳[Mian2 yang2], north Sichuan
三台縣	[saam1 toi4 jyun6]Santai county in Mianyang 綿陽|绵阳[Mian2 yang2], north Sichuan
三合一	[saam1 hap6 jat1]three in one/triple
三合一疫苗	[saam1 hap6 jat1 jik6 miu4]DTP vaccination
三合土	[saam1 hap6 tou2]mortar/concrete/cement
三合星	[saam1 hap6 sing1]triple star system
三味線	[saam1 mei6 sin3]shamisen, three-stringed Japanese musical instrument
三和弦	[saam1 wo4 jin4]triad/musical chord of three notes, such as major triad do-mi-so
三國	[saam1 gwok3]Three Kingdoms period (220-280) in Chinese history/several Three Kingdoms periods in Korean history, esp. from 1st century AD to unification under Silla 新羅|新罗[Xin1 luo2] in 658
三國史記	[saam1 gwok3 si2 gei3]History of Three Kingdoms (Korean: Samguk Sagi), the oldest extant Korean history, compiled under Kim Busik 金富軾|金富轼[Jin1 Fu4 shi4] in 1145. The three kingdoms are Goguryeo 高句麗|高句丽[Gao1 gou1 li2], Baekje 百濟|百济[Bai3 ji4], Silla 新羅|新罗[Xin1 luo2].
三國志	[saam1 gwok3 zi3]History of the Three Kingdoms, fourth of the 24 dynastic histories 二十四史[Er4 shi2 si4 Shi3], composed by Chen Shou 陳壽|陈寿[Chen2 Shou4] in 289 during Jin Dynasty 晉朝|晋朝[Jin4 chao2], 65 scrolls
三國演義	[saam1 gwok3 jin2 ji6]Romance of the Three Kingdoms by Luo Guanzhong 羅貫中|罗贯中[Luo2 Guan4 zhong1], one of the Four Classic Novels of Chinese literature/a fictional account of the Three Kingdoms at the break-up of the Han around 200 AD, consistently portraying Liu Bei's Shu Han 劉備, 蜀漢|刘备, 蜀汉 as virtuous heroes and Cao Cao's Wei 曹操, 魏 as tyrannical villains
三圍	[saam1 wai4]BWH, abbr. for a woman's three measurements, namely: bust 胸圍|胸围[xiong1 wei2], waist 腰圍|腰围[yao1 wei2] and hip 臀圍|臀围[tun2 wei2]
三地門	[saam1 dei6 mun4]Santimen township in Pingtung County 屏東縣|屏东县[Ping2 dong1 Xian4], Taiwan
三地門鄉	[saam1 dei6 mun4 hoeng1]Santimen township in Pingtung County 屏東縣|屏东县[Ping2 dong1 Xian4], Taiwan
三大紀律八項注意	[saam1 daai6 gei2 leot6 baat3 hong6 zyu3 ji3]the Three Rules of Discipline and Eight Points for Attention, a military doctrine issued in 1928 by Mao Zedong for the Red Army, which included a number of injunctions demanding high standards of behavior and respect for civilians during wartime
三天兩頭	[saam1 tin1 loeng5 tau4]lit. twice every three days (idiom); practically every day/frequently
三夷教	[saam1 ji4 gaau3]the three foreign religions (Nestorianism, Manicheanism and Zoroastrianism)
三字經	[saam1 zi6 ging1]Three character classic, a 13th century reading primer consisting of Confucian tenets in lines of 3 characters
三字經	[saam1 zi6 ging1](slang) swearword/four-letter word
三官大帝	[saam1 gun1 daai6 dai3]the three gods in charge of heaven, earth and water (Daoism)
三家村	[saam1 gaa1 cyun1]lit. village of three households/name of essay column in Beijing newspaper from 1961-1966, written by Deng Tuo 鄧拓|邓拓, Wu Han 吳晗|吴晗 and Liao Mosha 廖沫沙, criticized as anti-party during the Cultural Revolution
三寶	[saam1 bou2]the Three Precious Treasures of Buddhism, namely: the Buddha 佛, the Dharma 法 (his teaching), and the Sangha 僧 (his monastic order)
三寶太監	[saam1 bou2 taai3 gaam1]Sanbao Eunuch, official title of Zheng He 鄭和|郑和[Zheng4 He2]/also written 三保太監|三保太监
三寸不爛之舌	[saam1 cyun3 bat1 laan6 zi1 sit6]to have a silver tongue/to have the gift of the gab
三對三鬥牛	[saam1 deoi3 saam1 dau3 ngau4]three-on-three basketball game
三尖杉酯鹼	[saam1 zim1 caam3 zi2 gaan2]harringtonine (chemistry)
三屜桌	[saam1 tai3 coek3]three-drawer desk (traditional Chinese piece of furniture)
三山	[saam1 saan1]Sanshan district of Wuhu city 蕪湖市|芜湖市[Wu2 hu2 shi4], Anhui
三山區	[saam1 saan1 keoi1]Sanshan district of Wuhu city 蕪湖市|芜湖市[Wu2 hu2 shi4], Anhui
三岔口	[saam1 caa3 hau2]At the Crossroads, famous opera, based on a story from 水滸傳|水浒传[Shui3 hu3 Zhuan4]
三島由紀夫	[saam1 dou2 jau4 gei2 fu1]Mishima Yukio (1925-1970), Japanese author, pen name of (平岡公威|平冈公威, Hiraoka Kimitake)
三峽	[saam1 haap6]Three Gorges on the Chang Jiang or Yangtze, namely: Qutang Gorge 瞿塘峽|瞿塘峡[Qu1 tang2 Xia2], Wuxia Gorge 巫峽|巫峡[Wu1 Xia2] and Xiling Gorge 西陵峽|西陵峡[Xi1 ling2 Xia2]/Sanxia or Sanhsia town in New Taipei City 新北市[Xin1 bei3 shi4], Taiwan
三峽大壩	[saam1 haap6 daai6 baa3]Three Gorges Dam on the Yangtze River
三峽水庫	[saam1 haap6 seoi2 fu3]Three gorges reservoir on the Changjiang or Yangtze
三峽鎮	[saam1 haap6 zan3]Sanxia or Sanhsia town in New Taipei City 新北市[Xin1 bei3 shi4], Taiwan
三度	[saam1 dou6]third (musical interval)
三廂	[saam1 soeng1]sedan (automobile body type)
三廢	[saam1 fai3]three types of waste product, namely: waste water 廢水|废水[fei4 shui3], exhaust gas 廢氣|废气[fei4 qi4], industrial slag 廢渣|废渣[fei4 zha1]
三弦	[saam1 jin4]sanxian, large family of 3-stringed plucked musical instruments, with snakeskin covered wooden soundbox and long neck, used in folk music, opera and Chinese orchestra
三得利	[saam1 dak1 lei6]Suntory, Japanese beverage company
三從四德	[saam1 cung4 sei3 dak1]Confucian moral injunctions for women, namely: obey in turn three men father, husband and son, plus the four virtues of morality 德, physical charm 容, propriety in speech 言 and efficiency in needlework 功
三心二意	[saam1 sam1 ji6 ji3]in two minds about sth (idiom)/half-hearted/shilly-shallying
三思而後行	[saam1 si1 ji4 hau6 hang4]think again and again before acting (idiom); consider carefully in advance
三思而行	[saam1 si1 ji4 hang4]think three times then go (idiom); don't act before you've thought it through carefully
三拗湯	[saam1 aau2 tong1]san'ao decoction (TCM)
三教	[saam1 gaau3]the Three Doctrines (Daoism, Confucianism, Buddhism)
三教九流	[saam1 gaau3 gau2 lau4]the Three Religions (Daoism, Confucianism, Buddhism) and Nine Schools (Confucians, Daoists, Yin-Yang, Legalists, Logicians, Mohists, Political Strategists, Eclectics, Agriculturists)/fig. people from all trades (often derog.)
三文治	[saam1 man4 zi6]sandwich (loanword)
三文魚	[saam1 man4 jyu4]salmon (loanword)
三族	[saam1 zuk6](old) three generations (father, self and sons)/three clans (your own, your mother's, your wife's)
三旬九食	[saam1 ceon4 gau2 sik6]lit. to have only nine meals in thirty days (idiom)/fig. (of a family) on the brink of starvation/in dire straits
三明	[saam1 ming4]Sanming prefecture level city in Fujian
三明市	[saam1 ming4 si5]Sanming prefecture level city in Fujian
三明治	[saam1 ming4 zi6]sandwich (loanword)
三星	[saam1 sing1]Sanxing or Sanhsing township in Yilan county 宜蘭縣|宜兰县[Yi2 lan2 xian4], Taiwan/Samsung (South Korean electronics company)
三星	[saam1 sing1]three major stars of the Three Stars 參宿|参宿[Shen1 xiu4] Chinese constellation/the belt of Orion/three spirits 福[fu2], 祿|禄[lu4], and 壽|寿[shou4] associated with the Three Stars 參宿|参宿[Shen1 xiu4] Chinese constellation
三星鄉	[saam1 sing1 hoeng1]Sanxing or Sanhsing township in Yilan county 宜蘭縣|宜兰县[Yi2 lan2 xian4], Taiwan
三星集團	[saam1 sing1 zaap6 tyun4]Samsung Group
三春	[saam1 ceon1]the three spring months
三昧	[saam1 mui6]Samadhi (Buddhist term)
三更半夜	[saam1 gang1 bun3 je6]in the depth of the night/very late at night
三曹	[saam1 cou4]the Three Caos (Cao Cao 曹操 and his sons Cao Pi 曹丕 and Cao Zhi 曹植), who established the Wei or Cao Wei dynasty 曹魏, and were all three noted poets and calligraphers
三月	[saam1 jyut6]March/third month (of the lunar year)
三月份	[saam1 jyut6 fan6]March
三月街	[saam1 jyut6 gaai1]Third Month Fair, traditional festival of the Bai Nationality 白族[Bai2 zu2]
三朋四友	[saam1 pang4 sei3 jau5]friends/cronies
三框欄	[saam1 hong1 laan4]name of radical in Chinese characters (Kangxi radical 22)/see also 匚[fang1]
三極管	[saam1 gik6 gun2]triode (vacuum tube or transistor)
三權分立	[saam1 kyun4 fan1 laap6]separation of powers
三次	[saam1 ci3]third/three times/(math.) degree three, cubic (equation)
三次冪	[saam1 ci3 mik6]cube (third power, math.)
三次方	[saam1 ci3 fong1]cube (third power, math.)
三次方程	[saam1 ci3 fong1 cing4]cubic equation (math.)
三次曲線	[saam1 ci3 kuk1 sin3]cubic curve (geometry)
三歸依	[saam1 gwai1 ji1]the Three Pillars of Faith (Buddha, dharma, sangha)/see also 三寶|三宝[san1 bao3]
三段論	[saam1 dyun6 leon6]syllogism (deduction in logic)
三毛貓	[saam1 mou4 maau1]tortoiseshell cat/calico cat
三民	[saam1 man4]Sanmin district of Kaohsiung city 高雄市[Gao1 xiong2 shi4], south Taiwan
三民主義	[saam1 man4 zyu2 ji6]Dr Sun Yat-sen's 孫中山|孙中山 Three principles of the people (late 1890s)
三民區	[saam1 man4 keoi1]Sanmin district of Kaohsiung city 高雄市[Gao1 xiong2 shi4], south Taiwan
三民鄉	[saam1 man4 hoeng1]Sanmin district of Kaohsiung city 高雄市[Gao1 xiong2 shi4], south Taiwan
三氟化硼	[saam1 fat1 faa3 paang4]boron trifluoride
三氯化磷	[saam1 luk6 faa3 leon4]phosphorous trichloride
三氯化鐵	[saam1 luk6 faa3 tit3]ferric chloride FeCl3
三氯已烯	[saam1 luk6 ji5 hei1]trichloroethylene
三氯氧磷	[saam1 luk6 joeng5 leon4]phosphorous oxychloride
三氯氰胺	[saam1 luk6 cing1 aat3]melamine C3H6N6
三水	[saam1 seoi2]Sanshui district of Foshan city 佛山市[Fo2 shan1 shi4], Guangdong
三水區	[saam1 seoi2 keoi1]Sanshui district of Foshan city 佛山市[Fo2 shan1 shi4], Guangdong
三水縣	[saam1 seoi2 jyun6]Sanshui county in Guangdong
三江並流	[saam1 gong1 bing6 lau4]Three Parallel Rivers National Park, in mountainous northwest Yunnan World Heritage protected area: the three rivers are Nujian 怒江 or Salween, Jinsha 金沙江 or upper reaches of Changjiang and Lancang 澜沧江 or Mekong
三江侗族自治縣	[saam1 gong1 tung4 zuk6 zi6 zi6 jyun6]Sanjiang Dong autonomous county in Liuzhou 柳州[Liu3 zhou1], Guangxi
三江平原	[saam1 gong1 ping4 jyun4]Sanjiang or Three rivers plain in Heilongjiang, vast wetland watered by Heilongjiang 黑龍江|黑龙江[Hei1 long2 jiang1] or Amur, Songhua 松花江[Song1 hua1 jiang1], Ussuri 烏蘇里江|乌苏里江[Wu1 su1 li3 jiang1]
三江源	[saam1 gong1 jyun4]Sanjiangyuan National Nature Reserve, high plateau region of Qinghai containing the headwaters of Changjiang or Yangtze, Huanghe or Yellow River and Lancang or Mekong River
三江生態旅遊區	[saam1 gong1 saang1 taai3 leoi5 jau4 keoi1]Sanjiang ecological tourist area in Wenchuan county 汶川县, northwest Sichuan
三河	[saam1 ho4]Three rivers/Sanhe county level city in Langfang 廊坊[Lang2 fang2], Hebei
三河市	[saam1 ho4 si5]Sanhe county level city in Langfang 廊坊[Lang2 fang2], Hebei
三河縣	[saam1 ho4 jyun6]Sanhe county in Beijing
三法司	[saam1 faat3 si1]Three judicial chief ministries in imperial China
三洋	[saam1 joeng4]Sanyō, Japanese electronics company
三流	[saam1 lau4]third-rate/inferior
三浦梅園	[saam1 pou2 mui4 jyun4]MIURA Baien (1723-1789), Japanese neo-Confucian philosopher and pioneer economist, author of The Origin of value 價原|价原[Jia4 yuan2]
三溫暖	[saam1 wan1 nyun5]sauna (loanword) (Tw)
三灣	[saam1 waan1]Sanwan township in Miaoli county 苗栗縣|苗栗县[Miao2 li4 xian4], northwest Taiwan
三灣鄉	[saam1 waan1 hoeng1]Sanwan township in Miaoli county 苗栗縣|苗栗县[Miao2 li4 xian4], northwest Taiwan
三焦	[saam1 ziu1]triple foci, the three visceral cavities (TCM)
三班倒	[saam1 baan1 dou2]three-shift system (work rostering)
三瓦兩舍	[saam1 ngaa5 loeng5 se3]places of pleasure (like brothels, tea houses etc)
三生有幸	[saam1 saang1 jau5 hang6]the blessing of three lifetimes (idiom)/(courteous language) it's my good fortune...
三用表	[saam1 jung6 biu2]instrument console (diving)
三田	[saam1 tin4]Mita, Sanda, Mitsuda etc (Japanese surname or place name)
三田	[saam1 tin4]3 annual hunting bouts/3 qi points
三略	[saam1 loek6]see 黃石公三略|黄石公三略[Huang2 Shi2 gong1 San1 lu:e4]
三番五次	[saam1 faan1 ng5 ci3]over and over again (idiom)
三疊紀	[saam1 dip6 gei2]Triassic (geological period 250-205m years ago)
三百六十行	[saam1 baak3 luk6 sap6 hang4]all walks of life (idiom)/every trade
三皇	[saam1 wong4]Three Sovereigns, between Gods and Emperors in third millennium BC/usually listed as Suiren 燧人[Sui4 ren2], Fuxi 伏羲[Fu2 Xi1], trapping and writing, Shennong or Farmer God 神農|神农[Shen2 nong2]
三皇五帝	[saam1 wong4 ng5 dai3]three sovereigns 三皇[san1 huang2] and five emperors 五帝[wu3 di4] of myth and legend/the earliest system of Chinese historiography
三皇炮捶	[saam1 wong4 paau3 ceoi4]Paochui - "Three Emperor Cannon Punch" (Chinese Martial Art)
三硝基甲苯	[saam1 siu1 gei1 gaap3 bun2]trinitrotoluene (TNT)
三碳糖	[saam1 taan3 tong4]triose (CH20)3, monosaccharide with three carbon atoms, such as glyceraldehyde 甘油醛[gan1 you2 quan2]
三秒膠	[saam1 miu5 gaau1]superglue
三稜草	[saam1 ling4 cou2]sedge herb (Cyperus rotundus)
三稜鏡	[saam1 ling4 geng3](triangular) prism
三穗	[saam1 seoi6]Sansui county in Qiandongnan Miao and Dong autonomous prefecture 黔東南州|黔东南州[Qian2 dong1 nan2 zhou1], Guizhou
三穗縣	[saam1 seoi6 jyun6]Sansui county in Qiandongnan Miao and Dong autonomous prefecture 黔東南州|黔东南州[Qian2 dong1 nan2 zhou1], Guizhou
三等分	[saam1 dang2 fan1]trisection (math.)/trisecting an angle
三等分角	[saam1 dang2 fan1 gok3]trisection (math.)/trisecting an angle
三級	[saam1 kap1]grade 3/third class/category C
三級士官	[saam1 kap1 si6 gun1]staff sergeant
三級片	[saam1 kap1 pin3]third category movie (containing sexual or violent content)
三級跳	[saam1 kap1 tiu3]triple jump (athletics)/hop, skip and jump
三級跳遠	[saam1 kap1 tiu3 jyun5]triple jump (athletics)/hop, skip and jump
三索錦蛇	[saam1 sok3 gam2 se4]copperhead race (Elaphe radiata), kind of snake
三維	[saam1 wai4]three dimensional/3D
三維空間	[saam1 wai4 hung1 gaan1]three-dimensional space/3D
三綱五常	[saam1 gong1 ng5 soeng4]three principles and five virtues (idiom)/the three rules (ruler guides subject, father guides son and husband guides wife) and five constant virtues of Confucianism (benevolence 仁, righteousness 義|义, propriety 禮|礼, wisdom 智 and fidelity 信)
三義	[saam1 ji6]Sanyi township in Miaoli county 苗栗縣|苗栗县[Miao2 li4 xian4], northwest Taiwan
三義鄉	[saam1 ji6 hoeng1]Sanyi township in Miaoli county 苗栗縣|苗栗县[Miao2 li4 xian4], northwest Taiwan
三聚氰胺	[saam1 zeoi6 cing1 aat3]melamine C3H6N6
三聯書店	[saam1 lyun4 syu1 dim3]Joint Publishing, book store chain and publisher, founded in Hong Kong in 1948
三聯管	[saam1 lyun4 gun2]triplet
三胚層動物	[saam1 pui1 cang4 dung6 mat6]triploblastic animals (having three germ layers)
三胞胎	[saam1 baau1 toi1]triplets
三腳兩步	[saam1 goek3 loeng5 bou6]hurriedly/just a few steps away
三腳架	[saam1 goek3 gaa3]tripod/derrick crane
三腳貓	[saam1 goek3 maau1]jack of all trades
三自	[saam1 zi6]abbr. for 三自愛國教會|三自爱国教会[San1 zi4 Ai4 guo2 Jiao4 hui4], Three-Self Patriotic Movement
三自愛國教會	[saam1 zi6 oi3 gwok3 gaau3 wui5]Three-Self Patriotic Movement, PRC government-sanctioned Protestant church from 1949
三自教會	[saam1 zi6 gaau3 wui5]Three-Self Patriotic Movement, PRC government-sanctioned Protestant church from 1949
三色	[saam1 sik1]three colors
三色堇	[saam1 sik1 gan2]pansy
三色紫羅蘭	[saam1 sik1 zi2 lo4 laan4]pansy
三色貓	[saam1 sik1 maau1]calico cat
三芝	[saam1 zi1]Sanzhi or Sanchih township in New Taipei City 新北市[Xin1 bei3 shi4], Taiwan
三芝鄉	[saam1 zi1 hoeng1]Sanzhi or Sanchih township in New Taipei City 新北市[Xin1 bei3 shi4], Taiwan
三茶六飯	[saam1 caa4 luk6 faan6]lit. to offer three kinds of tea and six different dishes/to be extremely considerate towards guests (idiom)
三菱	[saam1 ling4]Mitsubishi
三葉星雲	[saam1 jip6 sing1 wan4]Trifid Nebula M20
三葉草	[saam1 jip6 cou2]clover/trefoil
三葉蟲	[saam1 jip6 cung4]trilobite
三藏	[saam1 cong4]Tripitaka (602-664) Tang dynasty Buddhist monk and translator, who traveled to India 629-645/same as 玄奘
三藏法師	[saam1 cong4 faat3 si1]Tripitaka (602-664) Tang dynasty Buddhist monk and translator, who traveled to India 629-645/same as 玄奘
三藩之亂	[saam1 faan4 zi1 lyun6]Three feudatories rebellion against Qing 1673-1681 during the reign of Kangxi
三藩叛亂	[saam1 faan4 bun6 lyun6]rebellion against the Qing of 1670s, pacified by Kangxi
三藩市	[saam1 faan4 si5]San Francisco (California)
三蘇	[saam1 sou1]the Three Su father and sons/refers to northern Song literati Su Xun 蘇洵|苏洵, Su Shi 蘇軾|苏轼 and Su Zhe 蘇轍|苏辙
三號木桿	[saam1 hou6 muk6 gon1]spoon (golf)
三號電池	[saam1 hou6 din6 ci4]C size battery (PRC)/AA battery (Taiwan)/see 二號電池|二号电池 (C battery in Taiwan) and 五號電池|五号电池 (AA battery in PRC)
三親六故	[saam1 can1 luk6 gu3]old friends and relatives
三角	[saam1 gok3]triangle
三角債	[saam1 gok3 zaai3]chain of debt
三角凳	[saam1 gok3 dang3]trestle stool/folding chair
三角函數	[saam1 gok3 haam4 sou3]trigonometric function
三角學	[saam1 gok3 hok6]trigonometry
三角座	[saam1 gok3 zo6]Triangulum (constellation)
三角形	[saam1 gok3 jing4]triangle
三角恐龍	[saam1 gok3 hung2 lung4]triceratops (dinosaur)
三角戀愛	[saam1 gok3 lyun2 oi3]love triangle
三角板	[saam1 gok3 baan2]set square/triangle (for drawing right angles)
三角柱體	[saam1 gok3 cyu5 tai2]triangular prism (math.)
三角法	[saam1 gok3 faat3]trigonometry (math.)
三角洲	[saam1 gok3 zau1]delta (geography)
三角測量法	[saam1 gok3 cak1 loeng4 faat3]triangulation (surveying)
三角肌	[saam1 gok3 gei1]deltoid muscle (over the shoulder)
三角腹帶	[saam1 gok3 fuk1 daai3]athletic supporter
三角褲	[saam1 gok3 fu3]briefs/panties
三角褲衩	[saam1 gok3 fu3 caa3]briefs/panties
三角錐	[saam1 gok3 zeoi1]triangular pyramid (math.)
三角關係	[saam1 gok3 gwaan1 hai6]triangle relationship/a love triangle
三角龍	[saam1 gok3 lung4]triceratops
三言兩句	[saam1 jin4 loeng5 geoi3]in a few words (idiom); expressed succinctly
三言兩語	[saam1 jin4 loeng5 jyu5]in a few words (idiom); expressed succinctly
三論宗	[saam1 leon6 zung1]Three Treatise School (Buddhism)
三貂角	[saam1 diu1 gok3]Cape San Diego or Santiao, easternmost point of Taiwan Island
三資企業	[saam1 zi1 kei5 jip6]foreign, private and joint ventures
三足烏	[saam1 zuk1 wu1]three-legged Golden Crow that lives in the sun (in northeast Asian and Chinese mythology)/Korean: samjog'o
三足金烏	[saam1 zuk1 gam1 wu1]three-legged Golden Crow that lives in the sun (in northeast Asian and Chinese mythology)/Korean: samjog'o
三跪九叩	[saam1 gwai6 gau2 kau3]to kneel three times and kowtow nine times (formal etiquette on meeting the emperor)
三軍	[saam1 gwan1](in former times) upper, middle and lower army/army of right, center and left/(in modern times) the three armed services: Army, Navy and Air Force
三輪車	[saam1 leon4 ce1]pedicab/tricycle
三輪車夫	[saam1 leon4 ce1 fu1]pedicab driver
三農	[saam1 nung4]see 三農問題|三农问题[san1 nong2 wen4 ti2]
三農問題	[saam1 nung4 man6 tai4]the three rural issues: agriculture, rural areas and peasants
三迭紀	[saam1 dit6 gei2]Triassic (geological period 250-205m years ago)/also written 三疊紀|三叠纪
三退	[saam1 teoi3]withdrawal from the Communist Party, the Communist Youth League, and the Young Pioneers of China
三連勝	[saam1 lin4 sing3]hat-trick (sports)
三邊形	[saam1 bin1 jing4]triangle
三部曲	[saam1 bou6 kuk1]trilogy
三都水族自治縣	[saam1 dou1 seoi2 zuk6 zi6 zi6 jyun6]Sandu Shuizu autonomous county in Qiannan Buyei and Miao autonomous prefecture 黔南州[Qian2 nan2 zhou1], Guizhou
三都縣	[saam1 dou1 jyun6]Sandu Shuizu autonomous county in Qiannan Buyei and Miao autonomous prefecture 黔南州[Qian2 nan2 zhou1], Guizhou
三酸甘油酯	[saam1 syun1 gam1 jau4 zi2]triglyceride
三里屯	[saam1 lei5 tyun4]Sanlitun (Beijing street name)
三里河	[saam1 lei5 ho4]Sanlihe (Beijing street name)
三重	[saam1 cung5]Sanchong or Sanch'ung city in New Taipei City 新北市[Xin1 bei3 shi4], Taiwan/Mie Prefecture in central Japan
三重	[saam1 cung5]treble
三重奏	[saam1 cung5 zau3]trio (musical ensemble)
三重市	[saam1 cung5 si5]Sanchong or Sanch'ung city in New Taipei City 新北市[Xin1 bei3 shi4], Taiwan
三重縣	[saam1 cung5 jyun6]Mi'e prefecture in central Japan
三鍵	[saam1 gin6]triple bond (chemistry)/triple link
三門	[saam1 mun4]Sanmen county in Taizhou 台州[Tai2 zhou1], Zhejiang
三門峽	[saam1 mun4 haap6]Sanmenxia prefecture level city in Henan
三門峽市	[saam1 mun4 haap6 si5]Sanmenxia prefecture level city in Henan
三門縣	[saam1 mun4 jyun6]Sanmen county in Taizhou 台州[Tai2 zhou1], Zhejiang
三阿姨	[saam1 aa3 ji4]auntie, third eldest of sisters in mother's family
三陪小姐	[saam1 pui4 siu2 ze2]female escort/bar girl
三音	[saam1 jam1]third (musical interval, e.g. do-mi)
三音度	[saam1 jam1 dou6]third (musical interval)
三項	[saam1 hong6]three items/three events/three terms/tri-/trinomial, ternary (math.)/triathlon (abbr. for 三項全能|三项全能)
三項全能	[saam1 hong6 cyun4 nang4]triathlon
三項式	[saam1 hong6 sik1]trinomial (math.)
三頭六臂	[saam1 tau4 luk6 bei3]lit. to have three heads and six arms (idiom)/fig. to possess remarkable abilities/a being of formidable powers
三頭肌	[saam1 tau4 gei1]triceps muscle/triceps brachii
三顧茅廬	[saam1 gu3 maau4 lou4]lit. three humble visits to a thatched cottage/cf famous episode in the fictional Romance of Three Kingdoms 三國演義|三国演义 in which Liu Bei 劉備|刘备 recruits Zhuge Liang 諸葛亮|诸葛亮 (the Hidden Dragon 臥龍|卧龙) to his cause by visiting him three times
三馬同槽	[saam1 maa5 tung4 cou4]three horses at the same trough (idiom, alluding to Sima Yi 司馬懿|司马懿[Si1 ma3 Yi4] and his two sons); conspirators under the same roof
三駕馬車	[saam1 gaa3 maa5 ce1]troika
三體	[saam1 tai2]trisomy
三體問題	[saam1 tai2 man6 tai4]three-body problem (mechanics)
三魂	[saam1 wan4]three immortal souls in Daoism, representing spirit and intellect
三魂七魄	[saam1 wan4 cat1 paak3]three immortal souls and seven mortal forms in Daoism, contrasting the spiritual and carnal side of man
三鮮	[saam1 sin1]three fresh ingredients (in cooking)
三鹿	[saam1 luk6]Three Deer (brand)
三鹿集團	[saam1 luk6 zaap6 tyun4]Sanlu Group, Chinese state-owned dairy products company involved in the 2008 melamine poisoning scandal
三點水	[saam1 dim2 seoi2]name of "water" radical in Chinese characters (Kangxi radical 85)/see also 氵[shui3]
上一個	[soeng6 jat1 go3]previous one
上一號	[soeng6 jat1 hou6](coll.) to go pee/to go to the bathroom
上一頁	[soeng6 jat1 jip6]preceding page
上上之策	[soeng6 soeng6 zi1 caak3]the best policy/the best thing one can do in the circumstances
上下	[soeng6 haa6]up and down/top and bottom/old and new/length/about
上下五千年	[soeng6 haa6 ng5 cin1 nin4]popular history of China in three volumes by Cao Yuzhang 曹余章
上下其手	[soeng6 haa6 kei4 sau2]to raise and lower one's hand (idiom); to signal as conspiratorial hint/fig. conspiring to defraud
上下床	[soeng6 haa6 cong4]bunk bed
上下文	[soeng6 haa6 man4](textual) context
上下文菜單	[soeng6 haa6 man4 coi3 daan1]context menu (computing)
上下班	[soeng6 haa6 baan1]to start and finish work
上下班時間	[soeng6 haa6 baan1 si4 gaan1]rush hour
上乘	[soeng6 sing4]first-class/best quality/also pr. [shang4 sheng4]
上交	[soeng6 gaau1]to hand over to/to give to higher authority/to seek connections in high places
上代	[soeng6 doi6]previous generation
上任	[soeng6 jam6]to take office/previous (incumbent)/predecessor
上位概念	[soeng6 wai6 koi3 nim6]superordinate concept
上來	[soeng6 loi4]to come up/to approach/(verb complement indicating success)
上供	[soeng6 gung1]to make offerings (to gods or ancestors)/to offer gifts to superiors in order to win their favor
上個	[soeng6 go3]first (of two parts)/last (week etc)/previous/the above
上個星期	[soeng6 go3 sing1 kei4]last week
上個月	[soeng6 go3 jyut6]last month
上傳	[soeng6 cyun4]to upload
上前	[soeng6 cin4]to advance/to step forward
上升空間	[soeng6 sing1 hung1 gaan1]upside/potential to rise
上升趨勢	[soeng6 sing1 ceoi1 sai3]an upturn/an upward trend
上午	[soeng6 ng5]morning
上半	[soeng6 bun3]first half
上半夜	[soeng6 bun3 je6]first half of the night/time before midnight
上半天	[soeng6 bun3 tin1]morning
上半年	[soeng6 bun3 nin4]first half (of a year)
上半晌	[soeng6 bun3 hoeng2]forenoon/morning/a.m.
上半葉	[soeng6 bun3 jip6]the first half (of a period)
上半身	[soeng6 bun3 san1]the upper body
